Date,Open,Close,Fifty DMA,Twenty DMA
1995-01-03,2.4160078721878273,2.3644468784332275,255.1087333345413,247.4237216114998
1995-01-04,2.366901942416861,2.381633996963501,250.06123295783996,234.2983025789261
1995-01-05,2.391456843636518,2.342350959777832,244.8978150844574,221.59141957759857
1995-01-06,2.3521704873068594,2.381633996963501,239.72760047435762,208.6975007891655
1995-01-09,2.391455580053983,2.3669023513793945,234.45093827724457,195.97434657812119
1995-01-10,2.3816339493137613,2.3963654041290283,229.41726554870604,183.11516551971437
1995-01-11,2.401276831478412,2.411098003387451,224.40268752098083,170.09322011470795
1995-01-12,2.406186580657959,2.406186580657959,219.3996113014221,156.90302987098693
1995-01-13,2.4356510724679405,2.4651145935058594,214.23591371536256,143.606285905838
1995-01-16,2.4847560727816784,2.5191304683685303,209.09389642238617,130.34924224615096
1995-01-17,2.543683106856431,2.5387728214263916,203.89427209854125,117.25068039894104
1995-01-18,2.5485937088140447,2.5559589862823486,198.62739140033722,104.6949784398079
1995-01-19,2.533862817944504,2.4945781230926514,193.21248315811158,92.18370728492737
1995-01-20,2.4700250395552867,2.420919179916382,187.82350163936616,79.60075315237046
1995-01-23,2.396366003015076,2.467569351196289,182.42445275783538,66.88813155889511
1995-01-24,2.474935317966521,2.436264753341675,176.9815783214569,54.297444796562196
1995-01-25,2.4209191244200317,2.4258294105529785,171.62969512939452,41.442236328125
1995-01-26,2.391455873787587,2.3521711826324463,166.3017385530472,28.44634543657303
1995-01-27,2.3619923554212314,2.3521711826324463,160.89878197669984,15.32195417881012
1995-01-30,2.3619910682438046,2.317795515060425,155.53693781375884,2.419844686985016
1995-01-31,2.3227071819878726,2.3325283527374268,150.28778820991516,2.4182487607002257
1995-02-01,2.3325281075069215,2.322706937789917,145.27444223880767,2.415302407741547
1995-02-02,2.307974347623728,2.317795515060425,140.47559825897216,2.4140746355056764
1995-02-03,2.3374384196115705,2.3619916439056396,135.633037981987,2.413092517852783
1995-02-06,2.36199213471631,2.39145565032959,130.64566720485686,2.414320182800293
1995-02-07,2.3865442344399748,2.3963654041290283,125.79419448852539,2.414320182800293
1995-02-08,2.406187126861002,2.4307403564453125,120.8898094177246,2.415302300453186
1995-02-09,2.440561528391684,2.4307403564453125,115.86362411499023,2.416529989242554
1995-02-10,2.435649871826172,2.435649871826172,110.84973701477051,2.415056753158569
1995-02-13,2.435649871826172,2.435649871826172,105.72125030517579,2.4108827233314516
1995-02-14,2.440561528391684,2.4307403564453125,100.41586486816406,2.4054811000823975
1995-02-15,2.3619913672004027,2.3865439891815186,95.16579545497895,2.397010350227356
1995-02-16,2.39145565032959,2.39145565032959,90.08402434825898,2.391854226589203
1995-02-17,2.3865440356038996,2.371812582015991,84.9262604045868,2.3893988966941833
1995-02-21,2.376723512944816,2.347259998321533,79.83660587310791,2.3833834290504456
1995-02-22,2.347260032242876,2.416008234024048,74.69332630634308,2.3823706030845644
1995-02-23,2.406187122306329,2.420919179916382,69.48474456787109,2.3821250915527346
1995-02-24,2.411097465234759,2.406186580657959,64.20866847038269,2.38482586145401
1995-02-27,2.411097952717388,2.4258294105529785,58.889185180664064,2.3885087728500367
1995-02-28,2.430740788145461,2.47493577003479,53.58548382282257,2.396365785598755
1995-03-01,2.47984618353639,2.4847564697265625,48.3449787569046,2.4039771914482118
1995-03-02,2.484756005979052,2.5043983459472656,43.32166676044464,2.413061761856079
1995-03-03,2.4994890689849854,2.4994890689849854,38.31725651741028,2.422146439552307
1995-03-06,2.4847560221287166,2.5264956951141357,33.28618639469147,2.430371642112732
1995-03-07,2.5289513491560487,2.5670077800750732,28.203126525878908,2.439149248600006
1995-03-08,2.5829662232503403,2.6909990310668945,23.171946506500245,2.4538809299468993
1995-03-09,2.691000261844163,2.666447639465332,18.034675483703612,2.4656662940979004
1995-03-10,2.6664485488618666,2.6934561729431152,12.843144826889038,2.4788020849227905
1995-03-13,2.695912071295728,2.7106435298919678,7.600557770729065,2.4925517678260802
1995-03-14,2.7253756338632797,2.818676471710205,2.449731593132019,2.511703097820282
1995-03-15,2.8186749946986533,2.769569158554077,2.457834038734436,2.5286445379257203
1995-03-16,2.7499287719260073,2.7548396587371826,2.4652981519699098,2.5470593214035033
1995-03-17,2.7695693760882283,2.747472047805786,2.4734005737304687,2.5648601412773133
1995-03-20,2.754838257580473,2.7941229343414307,2.4816503524780273,2.5859756588935854
1995-03-21,2.799032173836988,2.76711368560791,2.4896545791625977,2.606968343257904
1995-03-22,2.7695703577848207,2.786757707595825,2.4974624252319337,2.625505816936493
1995-03-23,2.8039440935165274,2.8579602241516113,2.506399669647217,2.647357869148254
1995-03-24,2.877602889184282,2.902156114578247,2.5163190603256225,2.672156345844269
1995-03-27,2.8579609443063605,2.8677821159362793,2.524372410774231,2.694253981113434
1995-03-28,2.8628714273023115,2.8923349380493164,2.531836500167847,2.71512393951416
1995-03-29,2.892335815664674,2.8383190631866455,2.537827425003052,2.7328020691871644
1995-03-30,2.848139094676836,2.8334076404571533,2.543376398086548,2.749252533912659
1995-03-31,2.8186755575987315,2.7941229343414307,2.5493672943115233,2.763984227180481
1995-04-03,2.7892126832689557,2.7499279975891113,2.555947470664978,2.7751558423042297
1995-04-04,2.7597494643592397,2.7450180053710938,2.561496443748474,2.7840563535690306
1995-04-05,2.7450173097554176,2.7744808197021484,2.5682607650756837,2.7882304430007934
1995-04-06,2.77448122585738,2.7499279975891113,2.574742736816406,2.7924044609069822
1995-04-07,2.7597489791474015,2.735196352005005,2.5824032402038575,2.794491469860077
1995-04-10,2.730285671858795,2.786757707595825,2.591094970703125,2.79829717874527
1995-04-11,2.813765301873175,2.8334076404571533,2.6014072132110595,2.7990337371826173
1995-04-12,2.833407865965163,2.813765525817871,2.6110319566726683,2.801243555545807
1995-04-13,2.8186769559465605,2.8481404781341553,2.621540627479553,2.8059085965156556
1995-04-17,2.96599327447369,3.0396523475646973,2.6359777641296387,2.8205176115036013
1995-04-18,3.039653473982074,3.0151002407073975,2.649039936065674,2.8315664768218993
1995-04-19,3.010189764202741,2.9905474185943604,2.661021771430969,2.842738163471222
1995-04-20,3.0052773516835565,2.9561715126037598,2.6722178936004637,2.8512088537216185
1995-04-21,2.9709035552603744,2.946350336074829,2.682530093193054,2.8556283593177794
1995-04-24,2.961083867512518,3.054384708404541,2.6950029802322386,2.863239789009094
1995-04-25,3.0494739925676413,3.142774820327759,2.7091454792022707,2.876989424228668
1995-04-26,3.132955370729132,3.128045082092285,2.7229933834075926,2.8887749314308167
1995-04-27,3.128043392672304,3.088758707046509,2.7361537504196165,2.90129691362381
1995-04-28,3.0985794242914957,3.2115225791931152,2.7526533222198486,2.9202026605606077
